"","expedition_id","peak_id","peak_name","year","season","basecamp_date","highpoint_date","termination_date","termination_reason","highpoint_metres","members","member_deaths","hired_staff","hired_staff_deaths","oxygen_used","trekking_agency"
"3969","DHA101305","DHA1","Dhaulagiri I",2001,"Autumn",2001-09-03,2001-10-02,NA,"Other",8000,5,0,4,0,FALSE,"Cosmo Treks"
"3970","DHA101306","DHA1","Dhaulagiri I",2001,"Autumn",2001-09-09,2001-10-12,2001-10-16,"Success (main peak)",8167,3,0,1,0,FALSE,"Cosmo Treks"
"3971","DHAM01301","DHAM","Dhampus",2001,"Autumn",2001-10-26,2001-10-28,NA,"Success (subpeak)",6012,9,0,2,0,FALSE,"Tip & Top Trekking"
"3972","DORJ01301","DORJ","Dorje Lhakpa",2001,"Autumn",2001-10-11,2001-10-21,2001-10-24,"Success (main peak)",6966,5,0,2,0,FALSE,"Great Himalayan Adventure (GHA)"
"3973","EVER01301","EVER","Everest",2001,"Autumn",2001-08-20,2001-09-25,2001-10-14,"Bad weather (storms, high winds)",7800,7,0,2,0,FALSE,"Nepal Village Trekking"
"3974","EVER01302","EVER","Everest",2001,"Autumn",2001-09-11,2001-10-15,2001-10-31,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6350,8,0,0,0,FALSE,"Asian Trekking"
"3975","EVER01303","EVER","Everest",2001,"Autumn",2001-09-04,2001-10-16,2001-10-24,"Accident (death or serious injury)",7800,13,1,0,0,FALSE,"None"
"3976","GAN681101","GAN6","Ganesh VI",1981,"Spring",1981-03-24,1981-05-05,1981-05-13,"Success (main peak)",6908,10,0,8,0,FALSE,NA
"3977","GURK01401","GURK","Gurkarpo Ri",2001,"Winter",2001-12-11,2001-12-22,2001-12-26,"Bad conditions (deep snow, avalanching, falling ice, or rock)",5500,4,0,2,0,FALSE,"Thamserku Trekking"
"3978","HCHI01301","HCHI","Hungchhi",2001,"Autumn",2001-09-17,2001-10-11,2001-10-14,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6700,4,0,4,0,FALSE,"Cosmo Treks"
"3979","KGUR01301","KGUR","Kang Guru",2001,"Autumn",2001-10-02,2001-10-09,2001-10-17,"Success (main peak)",6981,4,0,0,0,FALSE,"Montagnes du Monde"
"3980","KGUR01302","KGUR","Kang Guru",2001,"Autumn",2001-10-05,2001-10-13,2001-10-16,"Success (main peak)",6981,6,0,2,0,FALSE,"Montagnes du Monde"
"3981","KTEG01401","KTEG","Kangtega",2001,"Winter",2001-11-24,2001-12-05,2001-12-07,"Success (main peak)",6783,3,0,0,0,FALSE,"Numbur Himal Treks"
"3982","LANG01301","LANG","Langtang Lirung",2001,"Autumn",2001-10-14,2001-11-06,2001-11-16,"Route technically too difficult, lack of experience, strength, or motivation",6300,8,0,2,0,FALSE,"Cosmo Treks"
"3983","LHOT01401","LHOT","Lhotse",2001,"Winter",2001-11-14,2001-12-18,2001-12-25,"Bad weather (storms, high winds)",7600,7,0,15,0,TRUE,"Rolwaling Excursion"
"3984","MAK201301","MAK2","Makalu II",2001,"Autumn",2001-10-09,2001-10-21,NA,"Success (main peak)",7678,8,0,3,0,FALSE,"Khumbi-ila Mt. & Trekking"
"3985","MANA01301","MANA","Manaslu",2001,"Autumn",2001-10-02,2001-10-21,2001-10-23,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6600,4,0,1,0,FALSE,"Nepal Trans Himalayan Explorer"
"3986","MANA01302","MANA","Manaslu",2001,"Autumn",2001-09-15,2001-10-09,NA,"Success (main peak)",8163,6,1,4,0,TRUE,"Cosmo Treks"
"3987","MAKA01301","MAKA","Makalu",2001,"Autumn",2001-10-10,2001-10-28,2001-11-01,"Lack (or loss) of supplies or equipment",7950,6,0,1,0,FALSE,"Himalayan High Country Treks"
"3988","NEMJ01401","NEMJ","Nemjung",2001,"Winter",2001-11-20,2001-12-04,2001-12-12,"Bad conditions (deep snow, avalanching, falling ice, or rock)",5600,3,0,4,0,FALSE,"Cosmo Treks"
"3989","NUMB01301","NUMB","Numbur",2001,"Autumn",2001-09-27,2001-10-07,2001-10-16,"Bad conditions (deep snow, avalanching, falling ice, or rock)",5350,5,0,0,0,FALSE,"Sherpa Alpine Trekking"
"3990","PUMO01301","PUMO","Pumori",2001,"Autumn",2001-11-07,2001-11-09,2001-11-10,"Success (main peak)",7138,7,0,0,0,FALSE,"Sherpa & Swiss Adventures"
"3991","PUMO01302","PUMO","Pumori",2001,"Autumn",2001-10-09,2001-10-17,2001-10-19,"Accident (death or serious injury)",6250,10,5,1,0,FALSE,"Sea to Summit Trekking"
"3992","PUMO01303","PUMO","Pumori",2001,"Autumn",2001-09-16,2001-09-27,2001-09-29,"Accident (death or serious injury)",6350,7,0,2,0,FALSE,"Windhorse Trekking"
"3993","PUMO01304","PUMO","Pumori",2001,"Autumn",2001-10-06,2001-10-20,2001-10-22,"Success (main peak)",7138,11,0,4,0,FALSE,"Thamserku Trekking"
"3994","PUMO01305","PUMO","Pumori",2001,"Autumn",2001-10-23,2001-10-30,2001-11-02,"Success (main peak)",7138,8,0,2,0,FALSE,"Gurkha's Encounter Adventure Overland"
"3995","PUMO01306","PUMO","Pumori",2001,"Autumn",2001-10-01,2001-10-14,2001-10-17,"Lack (or loss) of supplies or equipment",6400,5,0,2,0,FALSE,"Beyond Base Camp"
"3996","PUMO01307","PUMO","Pumori",2001,"Autumn",2001-10-24,2001-11-09,2001-11-12,"Route technically too difficult, lack of experience, strength, or motivation",6550,10,0,1,0,FALSE,"Asian Trekking"
"3997","RAKS01301","RAKS","Raksha Urai",2001,"Autumn",2001-09-28,2001-10-13,2001-10-22,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6480,7,0,0,0,FALSE,"Everest Parivar"
"3998","RAMT01301","RAMT","Ramtang",2001,"Autumn",2001-10-18,2001-10-22,2001-10-24,"Route technically too difficult, lack of experience, strength, or motivation",6630,7,0,2,0,TRUE,"Thamserku Trekking"
"3999","TENG01301","TENG","Tengkoma",2001,"Autumn",2001-10-28,2001-11-07,2001-11-08,"Success (main peak)",6215,5,0,1,0,FALSE,"Explore Himalaya"
"4000","TILI01301","TILI","Tilicho",2001,"Autumn",2001-10-30,2001-11-06,2001-11-07,"Illness, AMS, exhaustion, or frostbite",6600,6,0,3,0,FALSE,"Churen Himal Treks"
"4001","TILI01302","TILI","Tilicho",2001,"Autumn",2001-10-16,2001-10-28,2001-11-03,"Success (main peak)",7134,9,0,2,0,FALSE,"Iceland Trekking"
"4002","TUKU01301","TUKU","Tukuche",2001,"Autumn",2001-10-19,2001-10-26,2001-10-29,"Lack of time",6800,6,0,0,0,FALSE,"Karyang Kurung Treks"
"4003","CHOY01336","CHOY","Cho Oyu",2001,"Autumn",2001-09-10,2001-09-20,NA,"Bad weather (storms, high winds)",7100,2,0,0,0,FALSE,"Monterosa Treks"
"4004","CHOY01335","CHOY","Cho Oyu",2001,"Autumn",2001-09-09,2001-10-01,2001-10-06,"Bad weather (storms, high winds)",7650,8,0,3,0,TRUE,"Wilderness Experience"
"4005","CHOY01334","CHOY","Cho Oyu",2001,"Autumn",2001-09-09,2001-09-27,2001-10-10,"Bad weather (storms, high winds)",7420,12,0,3,0,FALSE,"Sherpa Shangri-La Trekking"
"4006","RATH92301","RATH","Rathong",1992,"Autumn",1992-09-26,1992-10-07,NA,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6100,13,0,2,0,FALSE,"None"
"4007","KOTA88101","KOTA","Kotang",1988,"Spring",NA,1988-06-04,NA,"Success (subpeak)",6100,9,0,3,0,FALSE,"None"
"4008","KOTA88301","KOTA","Kotang",1988,"Autumn",NA,1988-11-11,NA,"Success (subpeak)",6038,9,0,2,0,FALSE,NA
"4009","KOTA93301","KOTA","Kotang",1993,"Autumn",1993-10-18,NA,1993-11-10,"Did not attempt climb",NA,0,0,0,0,FALSE,"None"
"4010","DZAN49101","DZAN","Dzanye",1949,"Spring",1949-05-19,1949-06-30,1949-07-18,"Success (main peak)",6719,5,0,0,0,FALSE,NA
"4011","AMAD02101","AMAD","Ama Dablam",2002,"Spring",2002-03-29,2002-04-14,2002-04-17,"Bad weather (storms, high winds)",6150,3,0,0,0,FALSE,"Asian Trekking"
"4012","AMAD02102","AMAD","Ama Dablam",2002,"Spring",2002-04-09,2002-04-21,2002-04-23,"Route technically too difficult, lack of experience, strength, or motivation",6500,7,0,2,0,FALSE,"Holiday Mountain Treks"
"4013","AMAD02103","AMAD","Ama Dablam",2002,"Spring",2002-04-12,2002-04-25,2002-04-27,"Success (main peak)",6814,3,0,1,0,FALSE,"Global Adventure Trekking"
"4014","AMAD02104","AMAD","Ama Dablam",2002,"Spring",2002-04-16,2002-04-25,2002-04-27,"Lack (or loss) of supplies or equipment",5900,3,0,0,0,FALSE,"Ramdung Expedition"
"4015","ANN102101","ANN1","Annapurna I",2002,"Spring",2002-04-26,2002-05-06,2002-05-10,"Success (main peak)",8091,1,0,1,0,FALSE,"Himalaya Expeditions"
"4016","ANN102102","ANN1","Annapurna I",2002,"Spring",2002-03-28,2002-05-04,2002-05-09,"Success (main peak)",8091,6,0,3,0,FALSE,"Echo Himal"
"4017","ANN102103","ANN1","Annapurna I",2002,"Spring",2002-04-04,2002-05-06,2002-05-09,"Success (main peak)",8091,19,0,13,0,TRUE,"Himalaya Expeditions"
"4018","ANN102104","ANN1","Annapurna I",2002,"Spring",2002-04-12,2002-05-16,2002-05-21,"Success (main peak)",8091,6,0,0,0,FALSE,"Sea to Summit Trekking/Asian Trekking"
"4019","ANN402101","ANN4","Annapurna IV",2002,"Spring",2002-03-19,2002-03-30,2002-05-04,"Bad conditions (deep snow, avalanching, falling ice, or rock)",5470,5,0,1,0,FALSE,"Su-Swagatam Treks"
"4020","ARNK02201","ARNK","Arniko Chuli",2002,"Summer",2002-07-08,2002-07-10,2002-07-11,"Success (main peak)",6034,3,0,0,0,FALSE,"Cosmo Treks"
"4021","BARU02101","BARU","Baruntse",2002,"Spring",2002-04-29,2002-05-02,2002-05-05,"Bad weather (storms, high winds)",6300,14,0,5,0,FALSE,"Summit Nepal Trekking"
"4022","BARU02102","BARU","Baruntse",2002,"Spring",2002-04-17,2002-04-25,2002-04-27,"Route technically too difficult, lack of experience, strength, or motivation",6750,7,0,1,0,FALSE,"Thamserku Trekking"
"4023","BARU02103","BARU","Baruntse",2002,"Spring",2002-04-18,2002-05-05,2002-05-10,"Bad conditions (deep snow, avalanching, falling ice, or rock)",7050,5,0,0,0,FALSE,"Gates Guiding & Trekking"
"4024","CHOY02101","CHOY","Cho Oyu",2002,"Spring",2002-04-15,2002-05-14,2002-05-17,"Success (main peak)",8188,2,0,0,0,FALSE,"None"
"4025","CHOY02102","CHOY","Cho Oyu",2002,"Spring",2002-04-13,2002-05-05,2002-05-09,"Success (main peak)",8188,3,0,0,0,FALSE,"Royal Mountain Travel"
"4026","CHOY02103","CHOY","Cho Oyu",2002,"Spring",2002-05-15,2002-05-19,NA,"Illness, AMS, exhaustion, or frostbite",7900,1,0,1,0,FALSE,"Explore Himalaya"
"4027","CHOY02104","CHOY","Cho Oyu",2002,"Spring",2002-04-15,2002-05-09,NA,"Success (main peak)",8188,7,0,7,0,TRUE,"Rolwaling Treks"
"4028","CHOY02105","CHOY","Cho Oyu",2002,"Spring",2002-04-22,2002-05-14,2002-05-18,"Success (main peak)",8188,3,0,1,0,FALSE,"Explore Himalaya"
"4029","CHOY02106","CHOY","Cho Oyu",2002,"Spring",2002-04-06,2002-05-03,2002-05-07,"Success (main peak)",8188,6,0,4,0,TRUE,"Windhorse Trekking"
"4030","CHOY02107","CHOY","Cho Oyu",2002,"Spring",2002-04-17,2002-05-02,2002-05-05,"Bad weather (storms, high winds)",7800,2,0,0,0,FALSE,"Thamserku Trekking"
"4031","CHOY02108","CHOY","Cho Oyu",2002,"Spring",2002-04-08,2002-05-03,NA,"Success (main peak)",8188,3,0,0,0,FALSE,"Thamserku Trekking (Amical permit)"
"4032","CHOY02109","CHOY","Cho Oyu",2002,"Spring",2002-04-08,2002-05-05,2002-05-10,"Bad weather (storms, high winds)",8100,13,0,3,0,FALSE,"Thamserku Trekking"
"4033","CHOY02110","CHOY","Cho Oyu",2002,"Spring",2002-04-15,2002-05-14,2002-05-17,"Success (main peak)",8188,2,0,0,0,FALSE,"Thamserku Trekking"
"4034","CHOY02111","CHOY","Cho Oyu",2002,"Spring",2002-04-29,2002-05-16,2002-05-26,"Success (main peak)",8188,5,0,2,0,FALSE,"Thamserku Trekking"
"4035","CHOY02115","CHOY","Cho Oyu",2002,"Spring",2002-04-08,2002-04-18,2002-05-01,"Bad weather (storms, high winds)",7130,2,0,0,0,FALSE,"Thamserku Trekking (Amical permit)"
"4036","CHOY02116","CHOY","Cho Oyu",2002,"Spring",2002-04-02,2002-04-24,2002-04-27,"Success (main peak)",8188,1,0,2,0,FALSE,"Asian Trekking"
"4037","CHOY02117","CHOY","Cho Oyu",2002,"Spring",2002-04-11,2002-05-05,2002-05-09,"Success (main peak)",8188,5,0,1,0,FALSE,"Asian Trekking"
"4038","CHOY02118","CHOY","Cho Oyu",2002,"Spring",2002-04-11,2002-05-05,2002-05-09,"Illness, AMS, exhaustion, or frostbite",8000,1,0,2,0,FALSE,"Asian Trekking"
"4039","CHOY02119","CHOY","Cho Oyu",2002,"Spring",2002-04-19,2002-05-05,2002-05-16,"Success (main peak)",8188,3,0,3,0,FALSE,"Chomolungma Pilgrimage"
"4040","CHOY02120","CHOY","Cho Oyu",2002,"Spring",2002-04-11,2002-05-05,2002-05-09,"Success (main peak)",8188,10,0,0,0,TRUE,"Asian Trekking"
"4041","CHOY02121","CHOY","Cho Oyu",2002,"Spring",2002-04-15,2002-05-04,2002-05-08,"Success (main peak)",8188,7,0,3,0,FALSE,"Asian Trekking"
"4042","CHOY02122","CHOY","Cho Oyu",2002,"Spring",2002-05-04,2002-05-15,2002-05-25,"Illness, AMS, exhaustion, or frostbite",6900,2,0,1,0,FALSE,"Explore Himalaya"
"4043","CHOY02123","CHOY","Cho Oyu",2002,"Spring",2002-04-15,2002-05-19,2002-05-23,"Success (main peak)",8188,2,0,0,0,FALSE,"Thamserku Trekking"
"4044","CHOY02124","CHOY","Cho Oyu",2002,"Spring",2002-04-17,2002-04-26,2002-05-10,"Bad weather (storms, high winds)",6200,1,0,1,0,FALSE,"Thamserku Trekking"
"4045","CHOY02125","CHOY","Cho Oyu",2002,"Spring",2002-04-17,2002-04-20,2002-04-22,"Illness, AMS, exhaustion, or frostbite",5200,1,0,0,0,FALSE,"Thamserku Trekking"
"4046","CHOY02126","CHOY","Cho Oyu",2002,"Spring",2002-04-25,2002-05-19,2002-05-30,"Bad weather (storms, high winds)",7700,13,0,3,1,FALSE,"Asian Trekking"
"4047","CHOY02112","CHOY","Cho Oyu",2002,"Spring",2002-04-12,2002-05-14,2002-05-18,"Success (main peak)",8188,4,1,3,0,FALSE,"Nomad Expeditions"
"4048","CHOY02113","CHOY","Cho Oyu",2002,"Spring",2002-04-10,2002-04-23,2002-05-03,"Illness, AMS, exhaustion, or frostbite",6715,1,0,0,0,FALSE,"Thamserku Trekking"
"4049","CHOY02114","CHOY","Cho Oyu",2002,"Spring",2002-04-17,2002-05-09,2002-05-12,"Success (main peak)",8188,10,0,1,0,FALSE,"Asian Trekking"
"4050","DHA102101","DHA1","Dhaulagiri I",2002,"Spring",2002-04-12,2002-05-08,2002-05-24,"Bad weather (storms, high winds)",7700,11,0,5,0,TRUE,"Nomad Expeditions"
"4051","EVER02101","EVER","Everest",2002,"Spring",2002-04-08,2002-05-17,NA,"Success (main peak)",8850,1,0,3,0,TRUE,"Rolwaling Treks"
"4052","EVER02102","EVER","Everest",2002,"Spring",2002-04-12,2002-05-17,2002-05-25,"Success (main peak)",8850,10,0,9,0,TRUE,"Rolwaling Treks"
"4053","EVER02103","EVER","Everest",2002,"Spring",2002-04-13,2002-05-17,NA,"Route technically too difficult, lack of experience, strength, or motivation",8500,7,1,2,0,TRUE,"Asian Trekking"
"4054","EVER02104","EVER","Everest",2002,"Spring",2002-04-16,2002-05-18,2002-05-29,"Success (main peak)",8850,10,0,4,0,TRUE,"Cosmo Treks"
"4055","EVER02106","EVER","Everest",2002,"Spring",2002-04-10,2002-05-17,2002-05-20,"Success (main peak)",8850,2,0,3,0,FALSE,"Thamserku Trekking"
"4056","EVER02107","EVER","Everest",2002,"Spring",2002-04-10,2002-05-16,2002-05-26,"Success (main peak)",8850,6,0,0,0,TRUE,"Asian Trekking"
"4057","EVER02108","EVER","Everest",2002,"Spring",2002-04-03,2002-05-17,2002-05-21,"Success (main peak)",8850,7,0,6,0,TRUE,"Thamserku Trekking"
"4058","EVER02110","EVER","Everest",2002,"Spring",2002-05-13,2002-05-24,2002-05-27,"Success (main peak)",8850,2,0,1,0,TRUE,"Asian Trekking"
"4059","EVER02111","EVER","Everest",2002,"Spring",2002-04-11,2002-05-30,2002-06-03,"Success (main peak)",8850,2,0,0,0,FALSE,"Asian Trekking"
"4060","EVER02112","EVER","Everest",2002,"Spring",2002-04-08,2002-05-17,2002-05-25,"Success (main peak)",8850,5,0,2,0,TRUE,"Thamserku Trekking"
"4061","EVER02113","EVER","Everest",2002,"Spring",2002-04-11,2002-05-17,2002-05-20,"Success (main peak)",8850,1,0,1,0,TRUE,"Asian Trekking"
"4062","EVER02114","EVER","Everest",2002,"Spring",2002-04-11,2002-05-17,2002-05-26,"Success (main peak)",8850,2,0,1,0,TRUE,"Asian Trekking"
"4063","EVER02115","EVER","Everest",2002,"Spring",2002-04-08,2002-05-17,2002-05-31,"Success (main peak)",8850,7,0,4,0,TRUE,"Mountain Experience"
"4064","EVER02116","EVER","Everest",2002,"Spring",2002-04-13,2002-05-16,NA,"Success (main peak)",8850,16,0,11,0,TRUE,"Iceland Trekking"
"4065","EVER02117","EVER","Everest",2002,"Spring",2002-04-11,2002-05-17,NA,"Success (main peak)",8850,1,0,1,0,TRUE,"Asian Trekking"
"4066","EVER02118","EVER","Everest",2002,"Spring",2002-04-14,2002-05-15,2002-05-19,"Illness, AMS, exhaustion, or frostbite",7600,1,0,2,0,FALSE,"Thamserku Trekking"
"4067","EVER02119","EVER","Everest",2002,"Spring",2002-04-05,2002-05-16,2002-05-26,"Success (main peak)",8850,11,0,4,0,TRUE,"Asian Trekking"
"4068","EVER02120","EVER","Everest",2002,"Spring",2002-04-20,2002-05-16,2002-05-24,"Bad weather (storms, high winds)",8650,2,0,0,0,FALSE,"Asian Trekking"
"4069","EVER02121","EVER","Everest",2002,"Spring",2002-04-15,2002-05-16,2002-05-27,"Bad weather (storms, high winds)",8450,6,0,0,0,FALSE,"Iceland Trekking"
"4070","EVER02122","EVER","Everest",2002,"Spring",2002-04-05,2002-05-17,2002-05-24,"Illness, AMS, exhaustion, or frostbite",8600,2,0,3,0,FALSE,"High Country Trekking"
"4071","EVER02123","EVER","Everest",2002,"Spring",2002-04-19,2002-05-13,2002-05-30,"Route technically too difficult, lack of experience, strength, or motivation",8300,1,0,2,0,TRUE,"Iceland Trekking"
"4072","EVER02124","EVER","Everest",2002,"Spring",2002-04-14,2002-05-25,2002-05-31,"Success (main peak)",8850,1,0,1,0,TRUE,"Asian Trekking"
"4073","EVER02125","EVER","Everest",2002,"Spring",2002-04-11,2002-05-17,2002-05-26,"Success (main peak)",8850,7,0,0,0,TRUE,"Asian Trekking"
"4074","EVER02126","EVER","Everest",2002,"Spring",2002-04-11,2002-05-17,2002-05-23,"Success (main peak)",8850,2,0,2,0,TRUE,"Arun Treks"
"4075","EVER02127","EVER","Everest",2002,"Spring",2002-04-09,2002-05-10,2002-05-15,"Route technically too difficult, lack of experience, strength, or motivation",7500,3,0,1,0,FALSE,"Asian Trekking"
"4076","EVER02128","EVER","Everest",2002,"Spring",2002-04-16,2002-05-17,2002-05-21,"Success (main peak)",8850,1,0,0,0,TRUE,"Asian Trekking"
"4077","EVER02105","EVER","Everest",2002,"Spring",2002-04-20,2002-05-25,2002-05-29,"Bad weather (storms, high winds)",8400,2,0,1,0,FALSE,"Asian Trekking"
"4078","EVER02109","EVER","Everest",2002,"Spring",2002-04-14,2002-05-27,2002-05-31,"Bad conditions (deep snow, avalanching, falling ice, or rock)",8400,2,0,0,0,TRUE,"Asian Trekking"
"4079","EVER02131","EVER","Everest",2002,"Spring",2002-04-01,2002-05-16,2002-05-19,"Illness, AMS, exhaustion, or frostbite",8550,1,0,1,0,TRUE,"Asian Trekking"
"4080","EVER02132","EVER","Everest",2002,"Spring",2002-04-01,2002-05-16,2002-05-17,"Success (main peak)",8850,1,0,2,0,TRUE,"Asian Trekking"
"4081","EVER02133","EVER","Everest",2002,"Spring",2002-04-10,2002-05-25,2002-05-28,"Success (main peak)",8850,2,0,2,0,TRUE,"Cho Oyu Trekking"
"4082","EVER02134","EVER","Everest",2002,"Spring",2002-04-08,2002-05-16,2002-05-21,"Success (main peak)",8850,2,0,3,0,TRUE,"Asian Trekking"
"4083","EVER02135","EVER","Everest",2002,"Spring",2002-04-10,2002-05-16,2002-05-22,"Success (main peak)",8850,1,0,1,0,TRUE,"Cho Oyu Trekking"
"4084","EVER02137","EVER","Everest",2002,"Spring",2002-04-04,2002-05-16,2002-05-20,"Success (main peak)",8850,9,0,6,0,TRUE,"Windhorse Trekking"
"4085","EVER02138","EVER","Everest",2002,"Spring",2002-04-02,2002-05-16,2002-05-21,"Success (main peak)",8850,6,0,6,0,TRUE,"Asian Trekking"
"4086","EVER02139","EVER","Everest",2002,"Spring",2002-04-07,2002-05-16,2002-05-20,"Success (main peak)",8850,10,1,7,0,TRUE,"Himalayan Guides"
"4087","EVER02140","EVER","Everest",2002,"Spring",2002-04-13,2002-05-25,2002-05-29,"Success (main peak)",8850,13,0,19,0,TRUE,"Sherpa Shangri-La Trekking"
"4088","EVER02141","EVER","Everest",2002,"Spring",2002-04-05,2002-05-25,2002-05-26,"Success (main peak)",8850,7,0,10,0,TRUE,"Great Escapes Trekking"
"4089","EVER02142","EVER","Everest",2002,"Spring",2002-04-08,2002-05-18,2002-05-22,"Success (main peak)",8850,11,0,17,0,TRUE,"Great Escapes Trekking"
"4090","EVER02143","EVER","Everest",2002,"Spring",2002-04-07,2002-05-16,2002-05-18,"Success (main peak)",8850,1,0,4,0,TRUE,"Peak Promotion"
"4091","EVER02144","EVER","Everest",2002,"Spring",2002-04-04,2002-05-16,2002-05-20,"Success (main peak)",8850,8,0,5,0,TRUE,"High Country Trekking"
"4092","EVER02129","EVER","Everest",2002,"Spring",2002-04-04,2002-05-16,2002-05-20,"Success (main peak)",8850,8,0,17,0,TRUE,"Great Escapes Trekking"
"4093","EVER02130","EVER","Everest",2002,"Spring",2002-04-08,2002-05-16,2002-05-18,"Success (main peak)",8850,9,0,8,0,TRUE,"Wilderness Experience"
"4094","EVER02136","EVER","Everest",2002,"Spring",2002-04-07,2002-05-16,2002-05-19,"Success (main peak)",8850,10,0,4,0,TRUE,"Mountain Madness"
"4095","GAUG02101","GAUG","Gaugiri",2002,"Spring",2002-05-26,2002-05-28,2002-05-29,"Success (main peak)",6110,2,0,0,0,FALSE,"Jai Himal Trekking"
"4096","GAUG02201","GAUG","Gaugiri",2002,"Summer",2002-07-20,2002-07-30,2002-07-30,"Route technically too difficult, lack of experience, strength, or motivation",5750,1,0,1,0,FALSE,NA
"4097","NGO202101","NGO2","Ngojumba Kang II",2002,"Spring",2002-04-20,2002-05-09,2002-05-17,"Success (main peak)",7743,2,1,0,0,FALSE,"Explore Himalaya"
"4098","JANU02101","JANU","Jannu",2002,"Spring",2002-05-03,2002-05-16,2002-05-22,"Bad weather (storms, high winds)",5400,4,0,1,0,FALSE,"Wilderness Experience"
"4099","KANG02104","KANG","Kangchenjunga",2002,"Spring",2002-04-10,2002-05-13,2002-05-16,"Success (main peak)",8586,8,0,3,0,TRUE,"Echo Himal"
"4100","KANG02101","KANG","Kangchenjunga",2002,"Spring",2002-04-09,2002-05-13,2002-05-18,"Success (main peak)",8586,3,0,0,0,FALSE,"Iceland Trekking"
"4101","KANG02102","KANG","Kangchenjunga",2002,"Spring",2002-04-18,2002-05-13,2002-05-24,"Success (main peak)",8586,8,0,0,0,FALSE,"Asian Trekking"
"4102","KANG02103","KANG","Kangchenjunga",2002,"Spring",2002-04-18,2002-05-24,2002-05-29,"Success (main peak)",8586,12,1,5,0,FALSE,"Everest Parivar"
"4103","LHOT02106","LHOT","Lhotse",2002,"Spring",2002-04-12,2002-05-16,2002-05-20,"Success (main peak)",8516,3,0,0,0,FALSE,"Asian Trekking"
"4104","LHOT02101","LHOT","Lhotse",2002,"Spring",2002-04-09,2002-05-16,2002-05-19,"Success (main peak)",8516,13,0,4,0,TRUE,"Thamserku Trekking"
"4105","LHOT02102","LHOT","Lhotse",2002,"Spring",2002-04-06,2002-04-16,2002-05-20,"Illness, AMS, exhaustion, or frostbite",6400,1,0,0,0,FALSE,"Wilderness Experience"
"4106","LHOT02103","LHOT","Lhotse",2002,"Spring",2002-04-12,2002-05-14,2002-05-18,"Success (main peak)",8516,11,0,0,0,TRUE,"Royal Mountain Travel"
"4107","LHOT02104","LHOT","Lhotse",2002,"Spring",2002-04-12,2002-05-14,2002-05-19,"Success (main peak)",8516,7,0,20,0,TRUE,"Asian Trekking"
"4108","LHOT02105","LHOT","Lhotse",2002,"Spring",2002-04-08,2002-05-16,2002-05-18,"Success (main peak)",8516,6,0,1,0,TRUE,"Himalayan Guides"
"4109","MAKA02104","MAKA","Makalu",2002,"Spring",2002-04-09,2002-05-19,2002-05-29,"Bad weather (storms, high winds)",7600,8,0,3,6,FALSE,"Sea to Summit Trekking"
"4110","MAKA02101","MAKA","Makalu",2002,"Spring",2002-04-11,2002-05-16,2002-05-17,"Success (main peak)",8485,2,0,0,0,FALSE,"Himalayan High Country Treks"
